"","amount_p","posx1_p","posx2_p","posx3_p","posx4_p","posx5_p","center_to_center_p","edge_to_edge_p","w_p","stim_lengt_p","eccentricity_p","line1_p","line2_p","line3_p","line4_p","line5_p","amount","posx1","posx2","posx3","posx4","posx5","center_to_center","edge_to_edge","w","stim_length","eccentricity","trial_type","deg_to_pix_index","posx1_in_pix","posx2_in_pix","posx3_in_pix","posx4_in_pix","posx5_in_pix","line1","line2","line3","line4","line5","posx","setsize_cobdi","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","blocks.thisRepN","blocks.thisTrialN","blocks.thisN","blocks.thisIndex","loop.thisRepN","loop.thisTrialN","loop.thisN","loop.thisIndex","first.thisRepN","first.thisTrialN","first.thisN","first.thisIndex","second.thisRepN","second.thisTrialN","second.thisN","second.thisIndex","key_resp_3.started","key_resp_3.keys","key_resp_3.rt","key_resp.keys","key_resp.rt","response","starting_width_deg","starting_space_deg","response_width_degree","response_spacing_degree","response_width_pixel","response_spacing_pixel","next_5.keys","next_5.rt","key_resp_4.keys","key_resp_4.rt","text_3.started","text_4.started","key_resp_2.started","text_2.started","key_resp_2.keys","key_resp_2.rt","adjusting.started","next.keys","next.rt","text_control2.started","key_resp.started","key_resp.corr","text_bye.started","text_bye.stopped","participant","age","gender","resp_group","date","expName","psychopyVersion","frameRate","...100"
"254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9.1,9.7,10.3,10.9,0,0.6,0.35,0.25,2.05,10,"match",36.05,328,350,371,393,0,9,9,9,9,0,NA,NA,NA,NA,NA,NA,4,0,4,0,0,30,30,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",0.99343279999448,"num_3",0.25,1.3,0.25,0.7,9.55138,26.74385,"return",5.33627879999403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.35,9.175,10,10.825,11.65,0.825,0.275,0.55,3.85,10,"match",36.05,301,331,361,390,420,9,9,9,9,9,NA,NA,NA,NA,NA,NA,4,0,4,0,0,31,31,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",1.24913240000024,"num_4",0.35,0.5,0.65,0.8,24.83358,30.5644,"return",4.46140009998635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.95,9.65,10.35,11.05,0,0.7,0.45,0.25,2.35,10,"initial",36.05,323,348,373,398,0,9,9,9,9,0,NA,NA,NA,NA,NA,NA,4,0,4,0,0,32,32,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",1.1221469000011,"num_4",0.3,0.6,0.25,0.6,9.55138,22.9233,"return",2.05003789998591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.2,9.1,10,10.9,11.8,0.9,0.5,0.4,4,10,"initial",36.05,296,328,361,393,425,9,9,9,9,9,NA,NA,NA,NA,NA,NA,4,0,4,0,0,33,33,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",3.40863700000045,"num_4",0.45,0.6,0.45,0.8,17.19248,30.5644,"return",2.77598599999328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.65,9.325,10,10.675,11.35,0.675,0.425,0.25,2.95,10,"match",36.05,312,336,361,385,409,9,9,9,9,9,NA,NA,NA,NA,NA,NA,4,0,4,0,0,34,34,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",2.9072337999969,"num_4",0.35,1.2,0.3,0.7,11.46165,26.74385,"return",3.34896049999224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7.8,10,12.2,0,0,2.2,1.95,0.25,4.65,10,"match",36.05,281,361,440,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,4,0,4,0,0,35,35,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.23401799998828,"num_3",0.25,0.9,0.15,1.7,5.73083,64.94936,"return",7.1341226999939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8.2,10,11.8,0,0,1.8,1.4,0.4,4,10,"match",36.05,296,361,425,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,4,0,4,0,0,36,36,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.03455810000014,"num_3",0.2,0.5,0.3,1.25,11.46165,47.75688,"return",7.51483629998984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9.1,10,10.9,0,0,0.9,0.5,0.4,2.2,10,"initial",36.05,328,361,393,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,4,0,4,0,0,37,37,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.14053229999263,"num_3",0.35,1,0.35,0.95,13.37193,36.29523,"return",1.87457459999132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.65,9.325,10,10.675,11.35,0.675,0.275,0.4,3.1,10,"match",36.05,312,336,361,385,409,9,9,9,9,9,NA,NA,NA,NA,NA,NA,4,0,4,0,0,38,38,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",1.47943239999586,"num_4",0.2,1.3,0.4,0.9,15.2822,34.38495,"return",3.59628499999235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8.2,10,11.8,0,0,1.8,1.25,0.55,4.15,10,"match",36.05,296,361,425,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,4,0,4,0,0,39,39,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.00411870000244,"num_3",0.45,0.7,0.75,1.05,28.65413,40.11578,"return",5.51697009999771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7.8,10,12.2,0,0,2.2,1.65,0.55,4.95,10,"match",36.05,281,361,440,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,4,0,4,0,0,40,40,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",0.845394499992835,"num_3",0.5,0.7,0.9,1.7,34.38495,64.94936,"return",7.8633153999981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
